"ACT","SAT","Grad","GradGPA","HSGPA","Cohort"
23,NA,TRUE,3.203,3.6,2003
NA,1220,TRUE,3.02,3.063,2003
23,NA,FALSE,NA,3.372,2003
28,NA,TRUE,3.729,3.9,2003
21,NA,FALSE,NA,3.704,2003
25,NA,TRUE,3.362,3.996,2003
19,NA,FALSE,NA,3.167,2003
24,NA,TRUE,3.745,3.735,2003
26,NA,FALSE,NA,3.885,2003
28,NA,TRUE,3.534,3.614,2003
20,NA,TRUE,2.667,3.4,2003
32,1240,FALSE,NA,4.136,2003
25,NA,FALSE,NA,2.75,2003
27,NA,TRUE,3.168,3.65,2003
27,NA,TRUE,3.89,3.97,2003
24,NA,TRUE,2.953,3.583,2003
28,NA,TRUE,3.127,3.609,2003
26,NA,TRUE,3.525,3.699,2003
29,NA,TRUE,3.436,3.583,2003
29,1120,TRUE,3.688,4,2003
27,NA,TRUE,3.057,3.796,2003
29,NA,TRUE,3.155,3.348,2003
19,NA,TRUE,2.118,2.753,2003
18,NA,TRUE,2.799,3.213,2003
22,NA,FALSE,NA,3.228,2003
22,NA,TRUE,3.046,3.247,2003
NA,1310,TRUE,3.713,4,2003
27,1160,TRUE,3.754,4.127,2003
NA,NA,FALSE,NA,NA,2003
22,NA,TRUE,2.686,3.221,2003
25,NA,TRUE,3.168,3.66,2003
NA,1180,FALSE,NA,3.7,2003
21,NA,TRUE,2.861,3.566,2003
NA,1370,TRUE,3.763,4,2003
27,1190,FALSE,NA,3.431,2003
NA,NA,FALSE,NA,NA,2003
26,NA,TRUE,2.907,3.333,2003
26,NA,TRUE,3.432,3.392,2003
27,NA,TRUE,3.115,3.756,2003
NA,1030,TRUE,3.35,4,2003
20,NA,TRUE,2.963,2.388,2003
NA,1230,TRUE,3.03,3.8,2003
27,NA,TRUE,3.894,4.051,2003
27,NA,TRUE,3.735,3.755,2003
30,NA,TRUE,3.809,3.96,2003
NA,1240,TRUE,2.898,NA,2003
26,NA,TRUE,2.921,4,2003
24,NA,FALSE,NA,3.033,2003
26,NA,TRUE,2.92,3.856,2003
19,NA,TRUE,3.101,3.453,2003
24,NA,FALSE,NA,3.1,2003
26,NA,TRUE,3.345,3.755,2003
NA,1390,TRUE,3.593,4.154,2003
21,NA,FALSE,NA,2.702,2003
NA,1170,TRUE,3.175,3.44,2003
28,NA,TRUE,3.851,3.792,2003
27,NA,TRUE,3.709,3.796,2003
NA,1010,TRUE,3.236,NA,2003
NA,1300,TRUE,3.35,1.8,2003
26,NA,TRUE,3.195,3.906,2003
31,1360,TRUE,2.686,3.406,2003
19,NA,TRUE,2.926,2.33,2003
30,NA,TRUE,3.819,4,2003
25,NA,TRUE,3.466,3.375,2003
NA,1290,TRUE,3.402,3.491,2003
22,NA,FALSE,NA,2.717,2003
30,1360,FALSE,NA,3.936,2003
31,NA,TRUE,3.54,3.967,2003
19,NA,FALSE,NA,3.425,2003
29,1130,TRUE,3.168,3.946,2003
29,NA,TRUE,2.818,3.507,2003
NA,1140,TRUE,3.58,3.541,2003
23,NA,TRUE,3.206,3.389,2003
19,890,FALSE,NA,3.106,2003
30,NA,TRUE,3.253,3.46,2003
22,NA,TRUE,3.669,3.89,2003
30,NA,TRUE,3.254,3.836,2003
24,NA,TRUE,2.692,3.556,2003
25,NA,TRUE,3.842,3.812,2003
NA,1260,TRUE,3.602,3.69,2003
29,NA,TRUE,2.798,3.4,2003
28,1190,TRUE,3.523,4.212,2003
26,NA,TRUE,3.298,3.243,2003
26,1100,TRUE,3.65,3.6,2003
23,NA,FALSE,NA,3.352,2003
23,NA,FALSE,NA,3.963,2003
29,NA,TRUE,3.59,3.859,2003
22,NA,TRUE,3.61,3.413,2003
28,1190,FALSE,NA,2.624,2003
27,NA,TRUE,3.779,3.744,2003
21,NA,FALSE,NA,2.667,2003
NA,1340,TRUE,3.195,3.25,2003
18,NA,TRUE,2.731,3.208,2003
20,NA,TRUE,2.218,NA,2003
30,1250,TRUE,3.627,3.981,2003
26,NA,TRUE,3.411,3.836,2003
25,NA,FALSE,NA,3.864,2003
NA,1000,TRUE,3.572,3.925,2003
30,NA,TRUE,3.397,3.762,2003
25,NA,TRUE,3.18,3.425,2003
25,NA,TRUE,2.477,2.989,2003
29,NA,TRUE,3.775,4,2003
31,NA,TRUE,3.37,3.833,2003
25,NA,FALSE,NA,3.389,2003
NA,1120,FALSE,NA,3.02,2003
29,NA,TRUE,3.752,4.291,2003
27,1220,TRUE,3.872,4.106,2003
26,NA,TRUE,3.347,3.951,2003
NA,1310,FALSE,NA,2.653,2003
NA,1100,TRUE,3.854,3.63,2003
28,NA,TRUE,2.538,3.607,2003
NA,1240,TRUE,3.469,3.68,2003
22,NA,FALSE,NA,3.406,2003
27,NA,TRUE,3.604,3.868,2003
NA,1110,TRUE,2.492,2.44,2003
22,1030,TRUE,2.597,3.205,2003
19,NA,TRUE,2.297,2.36,2003
NA,1410,TRUE,3.776,4.454,2003
26,NA,TRUE,3.372,3.548,2003
29,1240,FALSE,NA,4.403,2003
21,NA,TRUE,3.756,3.123,2003
22,NA,FALSE,NA,3.499,2003
30,NA,FALSE,NA,3.312,2003
23,NA,TRUE,2.267,2.993,2003
23,NA,FALSE,NA,3.013,2003
32,1420,TRUE,3.63,3.858,2003
16,NA,FALSE,NA,3.01,2003
25,NA,TRUE,2.96,3.233,2003
26,NA,TRUE,3.572,4,2003
29,NA,TRUE,3.708,3.911,2003
18,NA,FALSE,NA,2.801,2003
27,NA,TRUE,3.233,3.953,2003
23,NA,TRUE,3.304,3.188,2003
28,NA,TRUE,2.946,3.4,2003
29,1250,FALSE,NA,3.9,2003
29,NA,TRUE,3.578,3.795,2003
NA,1320,TRUE,3.889,3.561,2003
19,NA,FALSE,NA,2.62,2003
31,NA,TRUE,3.62,4.022,2003
27,NA,FALSE,NA,3.417,2003
23,NA,TRUE,3.501,4,2003
21,NA,TRUE,2.844,3.402,2003
30,1350,TRUE,3.381,3.689,2003
NA,1000,TRUE,3.195,3.21,2003
24,NA,TRUE,3.873,3.928,2003
NA,NA,FALSE,NA,NA,2003
22,NA,FALSE,NA,2.705,2003
33,NA,TRUE,3.719,4.107,2003
24,NA,FALSE,NA,3.5,2003
29,NA,TRUE,3.518,3.675,2003
31,NA,TRUE,3.826,3.584,2003
NA,1100,FALSE,NA,2.808,2003
22,NA,FALSE,NA,2.951,2003
32,1380,TRUE,3.414,3.894,2003
29,NA,TRUE,3.89,3.942,2003
19,NA,TRUE,3.266,3.385,2003
21,NA,TRUE,2.44,3.04,2003
23,NA,TRUE,3.432,3.661,2003
28,1070,TRUE,3.673,4.187,2003
NA,1030,FALSE,NA,2.897,2003
24,NA,TRUE,3.555,3.522,2003
28,1220,FALSE,NA,3.602,2003
25,1150,TRUE,2.945,3.756,2003
21,NA,TRUE,3.019,2.683,2003
NA,1220,TRUE,3.348,3.75,2003
24,NA,TRUE,3.682,3.579,2003
24,NA,FALSE,NA,3.042,2003
26,NA,TRUE,3.753,3.835,2003
31,1370,TRUE,3.77,3.714,2003
29,1350,TRUE,3.576,3.8,2003
27,NA,TRUE,2.863,3.89,2003
NA,NA,TRUE,3.421,NA,2003
NA,1030,TRUE,2.717,3.56,2003
23,1110,TRUE,3.559,3.42,2003
25,NA,TRUE,3.258,3.805,2003
NA,1090,TRUE,3.124,NA,2003
26,1140,TRUE,3.728,3.6,2003
23,NA,TRUE,3.554,3.993,2003
25,NA,TRUE,2.857,3.124,2003
26,NA,FALSE,NA,3.654,2003
21,NA,TRUE,3.084,3.392,2003
24,NA,TRUE,3.451,3.538,2003
18,NA,TRUE,2.231,2.418,2003
28,NA,FALSE,NA,3.207,2003
28,NA,TRUE,3.205,3.99,2003
NA,1140,TRUE,3.763,3.88,2003
22,NA,TRUE,2.655,2.945,2003
25,NA,TRUE,3.852,3.775,2003
21,NA,TRUE,3.723,3.698,2003
22,1020,FALSE,NA,3.22,2003
26,NA,TRUE,3.35,3.76,2003
32,1380,FALSE,NA,3.908,2003
33,NA,FALSE,NA,4.15,2003
28,NA,FALSE,NA,3.6,2003
23,NA,TRUE,2.924,3.293,2003
NA,1160,TRUE,3.727,3.914,2003
30,NA,TRUE,3.78,4,2003
23,1140,TRUE,2.834,3.216,2003
33,NA,TRUE,3.929,4,2003
27,1200,TRUE,3.474,3.957,2003
NA,1150,TRUE,3.81,3.96,2003
27,1150,TRUE,3.936,3.98,2003
29,NA,TRUE,3.444,3.694,2003
26,NA,TRUE,3.308,3.824,2003
25,NA,FALSE,NA,3.696,2003
28,NA,TRUE,3.622,3.827,2003
27,NA,FALSE,NA,3.929,2003
21,NA,FALSE,NA,3.433,2003
25,NA,TRUE,3.643,3.778,2003
NA,1120,TRUE,3.157,3.284,2003
31,NA,FALSE,NA,4.009,2003
29,NA,TRUE,2.87,3.2,2003
NA,1150,TRUE,3.798,3.95,2003
NA,1510,TRUE,3.83,4.589,2003
26,NA,TRUE,3.19,3.356,2003
20,900,TRUE,2.075,3.12,2003
24,NA,FALSE,NA,2.417,2003
26,NA,TRUE,3.041,4.003,2003
26,NA,FALSE,NA,3.26,2003
31,1320,TRUE,3.36,3.804,2003
NA,960,FALSE,NA,2.683,2003
18,NA,FALSE,NA,3.396,2003
25,NA,TRUE,2.942,3.67,2003
23,NA,TRUE,3.139,3.33,2003
26,NA,FALSE,NA,3.7,2003
NA,1180,TRUE,3.309,3.513,2003
19,NA,FALSE,NA,3.24,2003
35,NA,TRUE,3.885,4.171,2003
28,NA,TRUE,3.785,3.845,2003
26,NA,TRUE,3.371,3.538,2003
33,1500,TRUE,3.852,3.915,2003
22,NA,TRUE,2.962,3.247,2003
30,NA,TRUE,3.453,4,2003
22,980,FALSE,NA,3.69,2003
26,NA,TRUE,3.426,3.435,2003
22,NA,TRUE,3.119,3.514,2003
34,1390,TRUE,3.653,4.2,2003
27,1200,TRUE,2.794,3.128,2003
28,NA,FALSE,NA,3.812,2003
26,NA,TRUE,3.575,3.826,2003
27,NA,TRUE,3.809,3.788,2003
NA,1330,TRUE,3.884,4.549,2003
23,NA,TRUE,2.961,3.234,2003
26,NA,TRUE,2.333,3.36,2003
25,1050,FALSE,NA,3.7,2003
23,NA,FALSE,NA,2.667,2003
NA,1210,FALSE,NA,NA,2003
23,NA,FALSE,NA,2.589,2003
NA,1260,TRUE,2.903,NA,2003
21,NA,TRUE,3.096,3.31,2003
23,1080,TRUE,3.742,3.787,2003
22,1130,TRUE,3.224,2.913,2003
26,NA,TRUE,2.461,2.937,2003
21,NA,FALSE,NA,3.159,2003
NA,790,TRUE,2.525,3.45,2003
29,NA,TRUE,3.372,3.932,2003
NA,1210,TRUE,3.465,NA,2003
27,NA,TRUE,3.509,3.885,2003
NA,1100,TRUE,3.325,3.518,2003
17,780,FALSE,NA,3.284,2003
27,1290,FALSE,NA,2.496,2003
NA,1060,TRUE,3.303,3.266,2003
25,NA,TRUE,3.319,3.63,2003
26,NA,FALSE,NA,3.44,2003
24,NA,FALSE,NA,3.524,2003
20,NA,FALSE,NA,3.337,2003
28,NA,TRUE,3.271,3.85,2003
25,NA,FALSE,NA,3.455,2003
28,1230,TRUE,3.859,3.918,2003
32,1420,TRUE,3.789,3.967,2003
28,NA,TRUE,3.394,3.842,2003
25,NA,TRUE,3.382,3.757,2003
NA,880,TRUE,3.613,NA,2003
27,NA,TRUE,3.272,3.733,2003
NA,1080,FALSE,NA,2.83,2003
NA,1260,TRUE,3.658,3.89,2003
NA,1340,TRUE,3.401,3.759,2003
30,NA,TRUE,3.775,3.74,2003
NA,760,FALSE,NA,NA,2003
24,NA,FALSE,NA,3.958,2003
NA,1020,FALSE,NA,3.833,2003
31,NA,TRUE,3.694,3.926,2003
NA,1070,TRUE,3.376,3.507,2003
34,NA,TRUE,3.863,4,2003
19,NA,FALSE,NA,2.66,2003
24,NA,TRUE,3.07,3.706,2003
30,NA,TRUE,3.728,4,2003
29,NA,TRUE,3.15,3.649,2003
26,NA,TRUE,3.488,3.581,2003
25,NA,FALSE,NA,2.536,2003
28,NA,TRUE,3.858,3.938,2003
29,NA,TRUE,3.714,3.873,2003
21,NA,TRUE,2.899,3.143,2003
32,NA,FALSE,NA,3.951,2003
27,NA,TRUE,3.701,3.551,2003
23,NA,TRUE,2.934,3.133,2003
26,1180,TRUE,3.293,3.631,2003
28,1220,TRUE,2.807,3.364,2003
32,NA,TRUE,3.819,4.08,2003
31,1330,TRUE,3.792,4,2003
24,NA,TRUE,3.563,3.994,2003
29,NA,TRUE,3.731,3.959,2003
25,NA,TRUE,2.424,3.304,2003
28,NA,TRUE,3.692,3.919,2003
24,NA,TRUE,3.519,3.633,2003
29,NA,TRUE,3.473,3.535,2003
29,NA,TRUE,3.683,3.966,2003
19,NA,FALSE,NA,3.214,2003
24,NA,TRUE,3.445,3.556,2003
31,NA,TRUE,3.836,3.7,2003
26,NA,TRUE,3.507,3.681,2003
27,NA,TRUE,3.466,3.471,2003
22,NA,FALSE,NA,2.478,2003
NA,1180,TRUE,3.557,3.994,2003
23,NA,TRUE,3.403,3.16,2003
33,1550,FALSE,NA,4.379,2003
NA,1580,TRUE,3.887,4.63,2003
24,1000,TRUE,2.939,4,2003
31,1370,TRUE,3.956,4,2003
29,NA,TRUE,3.938,4,2003
30,1300,TRUE,3.942,4,2003
20,NA,FALSE,NA,2.648,2003
NA,1250,TRUE,3.523,3.484,2003
31,NA,FALSE,NA,3.497,2003
NA,1110,FALSE,NA,3.661,2003
28,NA,TRUE,3.606,3.55,2003
22,NA,TRUE,2.917,NA,2003
29,NA,TRUE,3.732,3.859,2003
NA,1310,TRUE,3.464,4.17,2003
24,NA,FALSE,NA,3.164,2003
30,NA,TRUE,3.496,3.8,2003
NA,1100,TRUE,3.533,3.52,2003
30,1270,TRUE,3.757,3.943,2003
26,NA,TRUE,3.427,3.556,2003
28,NA,TRUE,3.302,4,2003
19,NA,TRUE,2.323,2.032,2003
26,1230,TRUE,2.889,3.367,2003
31,NA,TRUE,3.659,3.977,2003
27,NA,FALSE,NA,3.867,2003
27,NA,TRUE,3.762,3.896,2003
26,NA,TRUE,3.333,3.848,2003
20,NA,TRUE,3.503,3.693,2003
NA,1110,FALSE,NA,NA,2003
20,NA,FALSE,NA,3.294,2003
31,NA,TRUE,3.617,4,2003
28,NA,TRUE,3.347,3.656,2003
25,NA,FALSE,NA,3.319,2003
24,NA,TRUE,3.462,3.63,2003
25,NA,TRUE,2.151,3.978,2003
30,NA,TRUE,3.513,3.96,2003
28,NA,TRUE,3.487,3.923,2003
20,NA,TRUE,3.369,2.796,2003
26,NA,TRUE,3.349,3.584,2003
28,NA,TRUE,3.789,3.952,2003
NA,970,FALSE,NA,2.588,2003
20,NA,TRUE,3.276,3.463,2003
26,NA,TRUE,2.911,2.673,2003
33,1430,TRUE,3.878,4.041,2003
26,NA,FALSE,NA,NA,2003
20,NA,TRUE,2.463,2.587,2003
NA,1150,TRUE,3.436,3.631,2003
19,NA,FALSE,NA,2.836,2003
27,NA,TRUE,3.313,3.57,2003
26,NA,TRUE,3.166,3.617,2003
21,NA,TRUE,2.292,2.615,2003
25,NA,TRUE,3.685,3.726,2003
28,NA,TRUE,3.904,3.826,2003
23,NA,TRUE,3.22,3.571,2003
21,NA,TRUE,2.655,3.113,2003
32,1400,TRUE,3.884,3.923,2003
28,NA,TRUE,3.206,3.567,2003
35,1440,TRUE,3.992,4.068,2003
24,NA,TRUE,3.181,2.882,2003
30,NA,TRUE,3.63,3.976,2003
34,1490,TRUE,3.625,3.947,2003
26,NA,TRUE,3.571,3.544,2003
29,1260,TRUE,2.735,3.065,2003
19,NA,FALSE,NA,2.764,2003
NA,620,FALSE,NA,1.778,2003
NA,890,FALSE,NA,2.73,2003
30,NA,TRUE,3.079,3.745,2003
30,1330,TRUE,3.555,3.977,2003
23,NA,TRUE,3.428,3.915,2003
31,NA,TRUE,3.581,4,2003
23,NA,TRUE,3.037,3.098,2003
23,NA,TRUE,2.981,3.402,2003
NA,1160,FALSE,NA,2.8,2003
NA,1240,TRUE,3.779,3.923,2003
26,NA,TRUE,3.658,3.823,2003
24,NA,FALSE,NA,3.177,2003
26,NA,TRUE,3.719,3.882,2003
NA,1410,TRUE,3.985,4.3,2003
NA,1070,TRUE,3.363,2.884,2003
25,NA,TRUE,2.878,3.38,2003
32,NA,TRUE,3.436,3.701,2003
NA,920,TRUE,2.922,2.925,2003
31,NA,TRUE,3.729,4.072,2003
29,NA,TRUE,3.428,3.798,2003
24,NA,FALSE,NA,3.599,2003
24,NA,TRUE,3.661,3.556,2003
29,1180,FALSE,NA,4.093,2003
27,NA,TRUE,3.462,3.764,2003
22,NA,TRUE,3.331,3.391,2003
28,NA,TRUE,3.504,3.746,2003
22,NA,FALSE,NA,2.962,2003
28,NA,TRUE,2.845,3.438,2003
NA,1380,TRUE,3.709,3.525,2003
20,NA,TRUE,2.462,NA,2003
NA,1100,FALSE,NA,3.917,2003
20,NA,TRUE,2.593,2.808,2003
30,1350,FALSE,NA,3.855,2003
NA,1410,TRUE,2.526,3.63,2003
28,1130,TRUE,3.464,3.65,2003
29,NA,TRUE,2.679,3.021,2003
26,1190,TRUE,2.672,3.714,2003
33,NA,TRUE,3.963,4,2003
22,NA,FALSE,NA,2.585,2003
20,NA,FALSE,NA,2.761,2003
30,1280,FALSE,NA,4.029,2003
22,NA,FALSE,NA,2.81,2003
26,NA,TRUE,3.541,3.68,2003
26,NA,TRUE,2.92,3.206,2003
25,NA,TRUE,3.356,3.57,2003
26,NA,TRUE,3.283,3.55,2003
NA,1200,TRUE,3.325,3.72,2003
NA,990,TRUE,2.279,2.886,2003
24,NA,TRUE,2.872,3.195,2003
30,NA,TRUE,3.631,3.951,2003
NA,1300,TRUE,3.597,3.791,2003
32,1400,TRUE,3.766,4.04,2003
NA,1240,TRUE,3.5,NA,2003
NA,1350,TRUE,3.106,3.793,2003
21,NA,TRUE,2.402,2.791,2003
30,NA,TRUE,3.57,3.765,2003
NA,1410,TRUE,3.888,4.49,2003
25,NA,FALSE,NA,3.463,2003
29,1230,FALSE,NA,4.1,2003
34,1490,TRUE,3.765,4.335,2003
17,NA,TRUE,3.257,3.356,2003
24,NA,TRUE,3.075,2.959,2003
25,NA,TRUE,2.067,2.716,2003
21,NA,TRUE,3.534,2.724,2003
25,NA,TRUE,2.637,3.196,2003
26,NA,TRUE,2.734,3.372,2003
29,NA,TRUE,3.548,3.06,2003
26,NA,TRUE,3.977,3.85,2003
24,NA,TRUE,3.073,3.362,2003
24,NA,FALSE,NA,2.957,2003
20,NA,TRUE,3.028,3.475,2003
27,NA,TRUE,3.603,3.917,2003
20,NA,FALSE,NA,3.087,2003
23,NA,FALSE,NA,3.494,2003
NA,NA,FALSE,NA,3.261,2003
26,NA,FALSE,NA,3.454,2003
NA,NA,FALSE,NA,2.676,2003
NA,NA,TRUE,3.763,NA,2003
22,NA,TRUE,3.59,3.622,2004
27,NA,TRUE,3.432,3.733,2004
NA,1180,TRUE,3.174,3,2004
NA,1050,TRUE,3.558,3.518,2004
27,1190,TRUE,3.81,3.83,2004
27,1180,TRUE,3.127,3.559,2004
24,NA,TRUE,2.544,3.013,2004
26,NA,TRUE,3.154,3.809,2004
18,NA,FALSE,NA,3.331,2004
30,NA,TRUE,3.466,3.68,2004
29,NA,TRUE,3.222,3.969,2004
30,1210,TRUE,3.525,3.913,2004
20,NA,TRUE,3.36,2.8,2004
29,NA,TRUE,3.907,3.97,2004
27,1220,TRUE,3.465,3.21,2004
18,800,TRUE,3.069,3.387,2004
NA,1340,TRUE,2.979,NA,2004
34,NA,TRUE,3.838,4.06,2004
27,1280,FALSE,NA,3.274,2004
NA,830,FALSE,NA,3.441,2004
21,NA,TRUE,3.634,3.591,2004
22,1200,FALSE,NA,3.26,2004
22,NA,TRUE,3.416,3.551,2004
31,1270,TRUE,3.906,3.93,2004
30,NA,TRUE,3.596,3.87,2004
26,NA,FALSE,NA,3.216,2004
29,1420,FALSE,NA,4.051,2004
28,1290,TRUE,3.708,4.106,2004
26,NA,TRUE,3.236,3.59,2004
28,NA,TRUE,3.606,4,2004
23,NA,TRUE,3.552,3.667,2004
28,NA,TRUE,3.513,3.296,2004
NA,1100,FALSE,NA,3.519,2004
27,1180,FALSE,NA,4.207,2004
27,1110,FALSE,NA,3.67,2004
29,1290,TRUE,3.182,3.719,2004
27,1180,TRUE,3.184,3.62,2004
26,NA,TRUE,3.492,3.76,2004
NA,1360,TRUE,3.751,4,2004
28,1250,TRUE,3.997,3.76,2004
28,1340,TRUE,3.985,3.85,2004
31,1330,TRUE,3.045,3.284,2004
22,NA,TRUE,3.505,3.764,2004
NA,1170,FALSE,NA,3.55,2004
17,1000,TRUE,2.408,2.734,2004
NA,1500,TRUE,3.916,NA,2004
25,NA,TRUE,3.65,3.694,2004
21,NA,TRUE,3.546,3.744,2004
22,NA,TRUE,3.614,3.626,2004
32,NA,TRUE,3.651,3.991,2004
25,NA,FALSE,NA,3.726,2004
NA,1180,FALSE,NA,3.92,2004
24,NA,TRUE,2.934,3.8,2004
26,1140,FALSE,NA,3.623,2004
31,1550,TRUE,3.595,3.857,2004
20,NA,TRUE,2.944,3.714,2004
28,NA,TRUE,3.506,3.931,2004
30,1310,TRUE,3.64,3.72,2004
24,1360,FALSE,NA,3.063,2004
26,NA,TRUE,3.543,3.403,2004
24,NA,FALSE,NA,3.211,2004
24,NA,TRUE,3.101,3.868,2004
26,NA,TRUE,2.88,3.406,2004
28,NA,TRUE,3.552,3.743,2004
28,NA,TRUE,3.861,3.723,2004
28,NA,TRUE,3.549,3.811,2004
25,NA,FALSE,NA,3.624,2004
NA,1230,TRUE,3.171,3.889,2004
30,NA,TRUE,3.934,3.924,2004
28,NA,TRUE,3.95,3.986,2004
32,NA,TRUE,3.833,4.154,2004
NA,1140,FALSE,NA,2.341,2004
25,NA,TRUE,3.131,3.652,2004
23,NA,TRUE,2.731,3.482,2004
28,NA,TRUE,3.861,3.88,2004
25,NA,TRUE,3.86,3.909,2004
28,NA,TRUE,3.004,3.63,2004
25,NA,FALSE,NA,3.739,2004
27,NA,TRUE,3.627,3.723,2004
31,NA,TRUE,3.956,3.994,2004
27,NA,TRUE,3.365,3.848,2004
24,NA,FALSE,NA,2.075,2004
29,1260,TRUE,3.706,3.982,2004
26,NA,TRUE,3.763,3.974,2004
22,NA,FALSE,NA,2.706,2004
29,NA,TRUE,2.198,3.27,2004
NA,1460,TRUE,3.591,4.806,2004
NA,1140,TRUE,3.374,4.508,2004
23,NA,TRUE,3.378,3.398,2004
17,NA,FALSE,NA,2.546,2004
26,1170,TRUE,3.258,3.892,2004
25,NA,TRUE,3.498,3.591,2004
31,1400,FALSE,NA,2.796,2004
22,NA,FALSE,NA,3.449,2004
29,NA,FALSE,NA,2.878,2004
27,NA,TRUE,3.24,3.728,2004
NA,1050,FALSE,NA,2.32,2004
NA,1300,TRUE,3.617,3.913,2004
28,NA,TRUE,3.658,3.852,2004
20,NA,FALSE,NA,2.7,2004
26,NA,TRUE,3.477,3.55,2004
24,NA,TRUE,2.764,3.23,2004
26,1270,TRUE,2.976,3.616,2004
25,NA,TRUE,3.307,3.673,2004
30,NA,FALSE,NA,3.888,2004
24,NA,FALSE,NA,3.724,2004
NA,1190,TRUE,3.516,NA,2004
30,1310,TRUE,3.865,4,2004
27,NA,FALSE,NA,3.56,2004
24,NA,TRUE,2.85,3.617,2004
26,NA,TRUE,3.419,3.954,2004
26,NA,TRUE,3.811,4,2004
NA,1280,FALSE,NA,4.032,2004
31,NA,TRUE,3.967,3.942,2004
27,NA,TRUE,3.583,3.627,2004
23,1320,TRUE,3.59,4.378,2004
20,NA,TRUE,3.477,3.006,2004
27,NA,TRUE,3.362,3.746,2004
21,NA,FALSE,NA,2.38,2004
33,NA,TRUE,3.976,4,2004
23,NA,TRUE,2.945,3.47,2004
NA,1310,TRUE,3.089,3.051,2004
25,1050,FALSE,NA,3.272,2004
NA,1230,TRUE,3.423,3.88,2004
27,NA,TRUE,2.987,3.722,2004
NA,1000,TRUE,2.48,2.368,2004
25,1130,FALSE,NA,2.744,2004
28,NA,FALSE,NA,3.522,2004
26,NA,TRUE,3.679,3.82,2004
NA,1210,TRUE,2.629,3.2,2004
NA,1140,TRUE,3.359,3.44,2004
21,890,TRUE,3.221,3.5,2004
NA,1190,TRUE,3.503,4.124,2004
22,NA,TRUE,2.535,2.616,2004
25,NA,TRUE,2.905,3.536,2004
28,1240,TRUE,3.747,4.165,2004
28,NA,TRUE,3.623,3.88,2004
17,NA,FALSE,NA,3.452,2004
30,NA,TRUE,3.446,3.049,2004
32,NA,TRUE,3.583,3.865,2004
24,NA,TRUE,2.686,3.313,2004
23,NA,FALSE,NA,3.759,2004
20,NA,TRUE,2.611,3.614,2004
28,NA,TRUE,3.689,3.857,2004
23,NA,FALSE,NA,3.66,2004
22,NA,TRUE,2.951,3.62,2004
22,1020,TRUE,3.055,3.442,2004
26,NA,TRUE,2.81,3.673,2004
20,NA,TRUE,3.405,3.637,2004
21,NA,TRUE,2.941,3.248,2004
NA,1090,TRUE,2.016,2.686,2004
27,1240,TRUE,3.449,3.862,2004
27,NA,TRUE,3.633,3.959,2004
NA,1280,TRUE,2.926,NA,2004
22,1100,FALSE,NA,3.403,2004
26,NA,TRUE,3.529,3.835,2004
30,NA,TRUE,3.782,3.92,2004
NA,990,TRUE,2.38,2.518,2004
30,NA,TRUE,2.684,3.891,2004
26,NA,TRUE,3.324,3.632,2004
33,1470,TRUE,3.826,4.182,2004
25,NA,TRUE,3.573,3.938,2004
NA,1080,FALSE,NA,2.688,2004
NA,1380,TRUE,3.929,NA,2004
33,1400,TRUE,3.774,4,2004
27,NA,TRUE,3.543,4.08,2004
19,NA,TRUE,2.939,3.385,2004
NA,1270,FALSE,NA,2.731,2004
NA,1470,FALSE,NA,3.979,2004
23,1000,TRUE,3.193,3.574,2004
22,NA,TRUE,2.805,NA,2004
24,NA,TRUE,3.374,3.74,2004
29,NA,TRUE,3.574,4.065,2004
29,NA,TRUE,3.525,3.937,2004
26,NA,TRUE,3.529,3.857,2004
29,NA,TRUE,3.211,3.396,2004
14,NA,TRUE,2.474,3.498,2004
26,NA,TRUE,3.413,3.878,2004
30,NA,TRUE,2.933,3.72,2004
24,NA,TRUE,3.275,3.368,2004
26,1070,TRUE,3.383,3.825,2004
26,NA,TRUE,3.357,3.5,2004
NA,950,TRUE,2.772,3.229,2004
27,NA,TRUE,3.266,3.571,2004
26,NA,FALSE,NA,3.462,2004
33,NA,FALSE,NA,3.973,2004
28,1190,TRUE,3.073,3.907,2004
NA,970,FALSE,NA,3.14,2004
32,NA,TRUE,3.937,4,2004
27,NA,TRUE,3.579,3.801,2004
20,NA,FALSE,NA,2.473,2004
NA,1280,TRUE,2.91,3.975,2004
23,NA,FALSE,NA,3.138,2004
22,NA,TRUE,3.403,3.646,2004
26,NA,TRUE,3.339,3.755,2004
30,NA,TRUE,3.937,3.988,2004
25,NA,TRUE,2.728,3.574,2004
28,NA,TRUE,3.759,4.007,2004
20,NA,TRUE,2.793,2.935,2004
32,NA,FALSE,NA,3,2004
26,NA,TRUE,2.651,3.715,2004
29,NA,TRUE,3.458,3.885,2004
NA,1060,FALSE,NA,2.669,2004
30,1140,TRUE,2.978,3.609,2004
29,1370,FALSE,NA,4.135,2004
23,NA,FALSE,NA,3.065,2004
25,NA,FALSE,NA,3.134,2004
25,NA,FALSE,NA,2.695,2004
32,1240,TRUE,2.744,3.227,2004
NA,1380,TRUE,3.187,3.31,2004
32,NA,TRUE,3.664,3.939,2004
NA,1070,TRUE,3.113,3,2004
17,NA,TRUE,3.158,3.615,2004
28,NA,TRUE,2.962,3.647,2004
NA,1530,TRUE,3.89,3.958,2004
23,NA,TRUE,2.279,3.407,2004
